0,0.2
5,0.253448677089381
10,0.321181159591785
15,0.407014700022856
20,0.51578668638362
25,0.653627266621218
30,0.828304830173477
35,1.04966381717106
40,1.33017952925297
45,1.6856612099027
50,2.13614301835362
55,2.70701311037721
60,3.43044445844357
65,4.34720804910559
70,5.50897064539059
75,6.98120661099238
80,8.84688790021829
85,11.2111601733419
90,14.2072685728532
95,18.0040671242159
100,22.8155349743046
